Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables,Public Awareness,Energy Efficiency Programs,Urbanization Rate,Industrialization Rate,Energy Market Liberalization,Renewable Energy Patents,Educational Level,Technology Transfer Agreements,Renewable Energy Education Programs,Local Manufacturing Capacity,Import Tariffs on Energy Equipment,Export Incentives for Energy Equipment,Natural Disasters,Political Stability,Corruption Perception Index,Regulatory Quality,Rule of Law,Control of Corruption,Economic Freedom Index,Ease of Doing Business,Innovation Index,Number of Research Institutions,Number of Renewable Energy Conferences,Number of Renewable Energy Publications,Energy Sector Workforce,Proportion of Energy from Renewables,Public-Private Partnerships in Energy,Regional Renewable Energy Cooperation
Australia,2013,Hydro,53614.15827871012,22871.96960351431,2524816958.7304688,1078206822,78265809803324.28,321641.6914902378,75072.3811433465,91212.9198263218,756546.8450207672,167567,0,6081933417.557946,0,-8.659440973214757,2137.1891351462527,128.7179436127598,14.063261704783264,31.768222392190047,74.02180126559446,89.14406171087938,903.5044140814732,0.6510177264883912,0.4223996976067143,102900037.25104058,634520460.3988278,7.172471217100616,1,58.79459865211168,98.294114841716,1,864,1.9432632744941287,1,1,51.21254230536948,62.42723234069529,63.12305992331325,0,0.008362603336105,0.6726085424833883,4.929194626004031,1.6232828776927375,5.4444538668892415,58.34890998941975,47.396387251121865,88.35416437596686,250,32,6899,225586,59.806512269628655,0,0
Germany,2009,Biomass,47760.84268703887,35093.18395594022,5702584232.1021385,1162269543,39395758518779.805,656316.2339123816,81283.6270114874,64306.733584792695,488405.33189744246,282217,0,8179435564.913375,1,17.784877722185257,1637.3687471767255,188.91342990207897,2.7884560821260784,45.03714238645189,93.70864307859289,67.63657356154782,835.8140659525668,0.4865952150254432,0.2292141823214077,865239555.2689358,786732927.9245245,9.835438169781517,1,93.8930915630258,14.414444115969928,1,951,3.4781476293818114,0,1,98.17558774819192,81.69807574199226,79.11735496976267,0,4.988565737037511,5.856240518015258,9.42559669302487,8.717766127000587,1.0459668305773562,88.35187288948596,80.72578725570257,91.74372196900646,505,26,3133,436609,93.54680070090062,1,1
China,2011,Wind,18819.53454849434,5947.579807726247,1482117391.7092829,519831769,8136295084586.362,454004.186704958,15851.422144003314,14245.165207571756,446394.2408547583,167190,0,4417443897.539776,1,24.860366190857757,564.6510145485254,153.17081526332834,2.3320109603958104,10.695123152057285,68.06286596376589,85.89779031562563,686.9464937800318,0.3286085809332284,0.262414105887958,907069825.8882008,732570376.3488697,3.386131687138408,0,98.1957850049036,97.78895635596496,0,862,3.243058457091762,1,0,57.88795675630563,38.34026421063667,42.46683764736704,0,3.5438391235657,7.250768982235116,7.734811854877254,7.236972498220534,7.887745955924941,73.07776936683777,63.97258237194399,68.86948998915533,454,41,1242,88219,39.99214917924589,0,1
Australia,2005,Wind,29670.896751038563,15484.859375670045,1307394043.5581272,1156976030,71128095262518.64,531789.0059727271,11394.913617937513,60794.5548543034,845242.4142591371,907533,0,1287827495.0641944,1,23.445874242459876,2039.1274151022449,102.24731171285086,5.001373121510439,21.45266046112849,67.5223711654981,19.07792078794556,832.7720630609524,0.9534374294951296,0.2408303400169289,402828011.3608354,320811577.67715114,9.386772431409256,0,95.72921782196336,93.525362224407,1,246,1.4539456307522247,0,1,42.92473069307328,58.47832135622334,60.6645352016356,0,9.70796924146455,3.6335772539740976,4.533230665391034,9.038573001501325,5.096957178410186,78.00430025600265,5.825153512337156,57.7475508486725,332,18,7512,39227,84.37263895405106,1,0
India,2002,Wind,85332.45307332865,2499.63143056061,2363520154.420349,464598102,150786624118257.28,274045.5111559869,72075.28320489103,80199.5501246134,789524.2879573952,322164,0,6237673491.631194,1,28.20022018979593,906.0612666678244,183.04037389974064,13.963172282947625,81.25001529676047,22.429683511830916,62.490659104496174,329.46422401131053,0.5280408646634287,0.1581194849727258,196333932.8114032,957945314.1236248,2.7212594208923777,1,23.798480211894457,37.98627081967355,0,402,0.9781685669072382,1,1,45.51898170743481,80.30315442979143,26.198322324243534,0,6.41307730753686,2.547758759494076,8.126835620113388,1.591707236913923,9.951526321968544,98.59273419722795,74.66787237213873,24.440293604928964,850,84,4364,687972,18.587246642389346,1,1
China,2006,Solar,94557.3293965106,4057.59851915727,4345858706.318514,258584915,139630592213498.22,171786.7320558078,35156.54782138716,27450.12455925513,151913.83213210947,821488,0,6276965614.950795,1,13.375360225161618,1973.1474728753933,139.8523291372849,14.583931181164935,18.187869356480245,64.65736544213316,21.433159642095923,224.1876465834676,0.235859165107474,0.0970040044011077,763667786.2097251,351832934.4162087,1.0690664347650702,0,26.47670752407747,11.66606142095148,1,188,0.0270011869332975,0,1,7.333963264359788,4.896353629819372,51.79428061287773,1,0.2276433706388614,4.149325841618615,5.844122769983686,5.983997340041414,7.844040836830331,70.79621095670038,80.27103759604077,50.311774855259,543,35,5858,400148,18.371341249249586,1,1
India,2009,Solar,1399.0991431849657,27669.30009040842,1341018450.1469443,1388788146,142211356706607.12,251879.55380429197,12903.065268748682,65517.67553569229,184465.19484118224,600283,1,964620277.350016,1,10.32938671894653,1260.9883138169048,143.06194299204537,8.56523643848385,62.895328019164495,39.03928163887529,70.08831408467778,110.46046322108732,0.8428159244522919,0.1301546548700982,517028726.8306071,388167153.5184821,1.4959848602007264,1,60.87979788921457,6.868027340366156,0,767,8.33816957170914,1,1,57.5353788574808,74.71675712596605,16.323998403080754,0,8.19144764689589,9.343200496374758,5.162275654933551,3.155976558021123,4.169391891841848,73.46843990813814,86.72525105628377,51.20382221170888,379,27,537,738949,86.99298607044025,0,0
Canada,2008,Wind,83672.48725313638,28717.405445685406,2790398080.934085,1162849830,46823077703053.87,595467.8945021678,26442.744403935525,74413.74318459032,564186.6670828094,905847,0,4820465797.236593,0,-1.3553612831703674,642.3086821314064,242.5708332597457,12.592310360356493,89.99244769660052,60.3031641564214,93.5041319066471,793.9243736305176,0.5244534239748742,0.4531426059828573,288789826.1629902,94820509.52381486,3.90897431296898,1,27.48762333192648,65.99526661140474,1,363,6.929095260654192,1,1,66.16204357976588,29.766686851059383,83.3342650653469,1,0.6670329011724474,4.905386696803152,5.744988790456718,6.482115601494228,4.239002578033104,70.30174375952922,2.49862292508245,4.519148799377892,284,97,6500,505527,37.78619913827844,1,0
India,2013,Biomass,96723.30856201227,13109.74216013762,3484326563.142441,691879154,43004867628854.88,167103.76733944373,19453.28631373908,24702.75145239645,178003.6924568854,694356,0,9777223014.45487,1,36.87392879267876,2936.2235331650204,273.99189361006745,9.457687030734906,42.07464510954976,42.21138985087519,26.521972352644053,313.04702464705633,0.7729170220321153,0.3615406788922525,869337680.6862352,896904319.1816525,2.4720428958583227,1,17.029624880661885,3.0729214741647137,1,965,6.409088740423854,0,1,53.81340505651251,33.26467487189299,42.15447236018518,1,4.60088601540998,2.419154874467697,9.833543954055273,3.668660007168541,6.017742320578273,89.74685533200602,71.25458857494212,27.457677691771156,590,28,240,61405,66.93746928932899,0,0
India,2017,Solar,29767.240749375967,13802.512067234837,953653081.1233176,1158247899,14738783326167.78,970433.0290816508,56209.7562110091,26242.95444177877,455660.8162926037,595231,0,7603891121.111019,1,4.685220285974115,148.98917018653427,227.38192146614804,5.370727615716721,95.14190129905822,31.141778848641263,87.31400089859595,928.8398592476112,0.3333754151043928,0.4880128848441032,627687088.1571201,248742492.57906133,0.7865091181952899,1,60.84589170269618,71.12398247154623,0,290,2.980914212129704,1,1,32.63989503548716,8.542945107322641,89.99857712105116,1,6.503429949974327,6.467919804516282,7.429987589921047,6.386073988104608,5.139591700461232,86.65703557522278,89.67327465176706,72.13576343084075,339,57,4731,104483,64.60370469511307,1,0
Germany,2002,Solar,2100.999700528621,33352.62208448889,6889130020.8118105,307985613,110819603904104.31,664750.35854374,84774.06405413494,97859.46925409728,55720.06794324548,932784,1,3660523745.219565,0,2.5983383135544464,1447.2335497597005,260.36496191272187,11.835410992794328,99.42674759265633,27.653331305190456,27.747575748369268,681.5075741735412,0.6485343304253346,0.1066741471393494,775538911.8840622,628399433.2797283,5.12892127565717,1,34.647709144792735,7.026500411613923,0,315,2.9809549189255744,0,1,8.742157779732196,1.9435243495431465,80.093338674626,0,1.5413298848899204,5.816221221019898,7.921987951060388,0.2275166114164328,6.85136278787986,11.94776413938815,86.10430459680397,98.51919018601735,917,55,3885,182517,20.546625336654422,1,0
Japan,2002,Solar,10973.926093301034,22685.407014480545,8274464755.559716,560552363,155952496217462.66,368930.0371066129,22461.414954194155,31809.185423461968,998357.4964522136,951804,0,3038783400.31577,1,27.053391487052792,1995.5021010869823,272.2957783617805,5.651558154857838,14.85238814617439,78.79003951702481,28.678937096749717,61.312796219822346,0.5691269030300508,0.2609711310956643,43710488.21591421,395992002.622811,6.965090846416505,1,90.17993047906616,60.53621611022312,0,528,4.480382759569457,0,1,97.59181457147416,66.34278711169523,72.23683392359328,1,9.250152661220852,9.129208986312424,8.050516735133517,8.846538857521018,7.992213224192267,6.7580581059071605,53.56674332351656,7.419582561502813,354,93,9154,880703,32.16306749320357,0,1
Australia,2015,Geothermal,25269.198390135884,35368.28052783036,1399588080.0966003,302579766,174394849393128.06,740330.9169929147,33979.95302669093,59449.99470117139,695636.6960947907,368843,1,459245573.9301462,0,32.54528365832527,2648.0405698787504,225.4604594360562,6.01526231522923,32.445723235263216,30.866301103376024,64.48759078619061,2.803184267774621,0.8203213080432686,0.162451294117133,403602006.1731497,300389379.36322755,3.134316786814781,1,49.937895907861765,10.639698927150498,0,996,6.141925129690707,1,1,54.8344494649977,38.035092602195405,34.76377284762515,1,5.88008824211938,8.15199200410927,2.4275533570602392,9.568496456986583,5.262347475210696,18.877215646467416,11.839537024234836,82.81219183306045,585,24,2178,787523,31.053995784121703,1,1
India,2022,Solar,88050.36789171642,40340.752193657216,8151870724.898196,301941643,44591924850679.664,908581.9674531078,19698.51681491628,14319.174868389302,326201.2511554233,388742,0,5135725172.01696,0,-8.951578310388832,2913.271952947159,192.22657983512937,1.1159008967538293,96.85019660197064,95.14026262071022,19.08994698234085,369.5258883820873,0.4658367103905424,0.4270755226201967,458551764.6437676,230006915.9082315,5.864924713606557,0,51.462960106835695,25.71402154069623,1,420,3.651912645431016,1,0,92.09598228770794,13.712603321112004,51.84613530118727,1,8.715210145232735,5.5207414176109,7.294764143627022,5.67104165732406,3.651533188230207,62.4818219146877,58.279312204717534,26.462646845259417,3,57,4945,346407,5.072649689059395,1,0
Japan,2011,Geothermal,18756.532074029303,34941.28824528615,3958376138.3855386,57782829,36015194962810.18,285697.1782977659,23030.56333854508,17714.403430269245,10596.245293950173,925251,0,8950794456.430712,0,6.420922849496943,1076.4318631706487,268.1957151906354,13.016286623780807,83.15188956333324,28.369194629951775,96.26825533679867,598.1593044070394,0.6930606485162942,0.1197637171587489,438408158.7789128,760784023.9641526,0.7772317877507506,1,13.41870491918401,84.3511625987032,0,372,9.790589430276697,1,0,85.81087406273781,32.05776251003546,48.483777388063785,0,5.236709103040993,0.218352825037168,8.108265820609317,5.500441950433446,9.7296249641449,59.86674776851769,6.759815165517402,53.234674988132056,52,98,1917,641786,49.765470604827065,0,1
USA,2008,Geothermal,78393.48956809906,7945.323451584414,1209884968.1687915,1087298823,196933585497938.38,138643.58661655578,58368.995378194886,73644.00033574764,751418.039953113,143026,0,7509527764.988564,0,4.237188934103424,824.9427180769559,187.8013658104269,3.2410734105171546,7.30310162527954,1.2751324086733185,15.525896496159552,239.7092339885648,0.0698034533069387,0.1125976323468819,41346097.982424416,593040628.3886768,8.08996816872961,1,60.8031441311893,24.2665148068808,1,752,4.4115881931159375,1,0,55.60950993083641,67.04284503522241,41.96993528188418,1,6.788204078719442,5.866342117209673,5.819057969846305,1.829051802499605,5.569170393851769,98.5886134700743,6.239158571493519,97.016323526994,278,39,8961,578413,9.023167950976452,1,0
Russia,2004,Biomass,7069.372962816678,26846.79917190444,681682333.4464341,1145956527,33378603525457.32,738672.8857602475,34409.88269835978,64868.16143641551,957502.4672695182,817494,0,4309276581.762539,1,6.481988032207706,1978.3105670112532,233.8775870775744,0.1339760965705344,28.090273005287493,42.9216802181812,10.199020337746656,271.6212172708081,0.1141888730438764,0.0980820146056381,618365043.2857481,393433429.214991,9.4399634652254,1,95.59153857654572,65.11761797173756,0,130,2.3402052746588167,0,0,88.66064756707281,92.39179843134772,67.81098994506222,1,1.9946306139893288,7.581849266711903,0.5028277762195821,6.493232931349514,5.225744330249316,74.10729146657306,42.40797925594527,40.51361423922886,623,74,2283,945889,4.250142495617881,0,1
Germany,2002,Wind,4772.591118610075,16608.079851518494,1738982448.8162563,57428301,76524258790149.34,336971.8067024922,20343.208176182376,26187.93743691364,825068.576837945,847212,1,5631485870.075751,0,9.144679360868146,1525.9300867613629,135.84088993055386,4.067487776335959,39.17473720084699,28.33390163073509,21.217263844639888,165.59327652912208,0.9710370557324364,0.2473238832037623,133516247.9393968,664207348.4754587,6.182418013081023,0,26.02332745162883,37.510896234465584,1,642,0.8501971323183566,0,0,40.89040415830789,62.47775551628798,59.89691325346822,1,7.144261327626466,9.236997119097945,2.031466316008115,7.912638221446753,6.17135972299854,56.95523265750888,76.41646858369921,41.02692800533572,918,80,3202,62542,73.13619033140296,0,1
Brazil,2011,Hydro,65857.93897312539,12528.94138671391,2592399772.114114,1458734419,107687807472350.5,582913.9297960785,96420.25734047472,92938.88660930828,191569.43910577692,628504,1,4778291928.009178,0,6.969946222037585,2704.0451502561486,176.43598497819642,5.824155031589216,91.62903728031748,56.49045518494311,55.9180692109061,163.89541113593407,0.9394602559321966,0.3804668195734114,421160797.14594287,872695049.2753314,2.6021867448356217,1,96.88610624218722,34.715056157269565,0,856,3.335269723184985,1,0,49.39324600158129,76.6964443968168,11.47103303804402,0,4.907700482929087,3.460178739022328,7.850479498715921,3.419038255724194,7.293971059088221,13.229603631973465,66.49862894086847,28.36847084770322,738,49,6929,666903,56.56310907822954,0,1
Germany,2016,Hydro,46743.09812886558,44265.90316915095,5258700456.264387,564524709,196164744133826.1,755373.4017546417,44042.59256989577,25974.47723912508,292544.9907240261,461950,1,4557758889.760572,0,15.758369154751868,2569.506262352538,159.99726485810447,2.4033077355900154,31.977189291553664,77.18104251472853,43.99487820456231,132.896135378443,0.7514124327950802,0.0696919160196572,408384015.5498495,206629173.7545649,9.977540980617407,0,83.24408929338823,87.1001900922436,0,274,3.5996708639266477,1,0,97.94709850843046,36.69111339653808,71.0803573942037,0,0.0966129688280281,4.580214029623472,7.45048330233281,2.47369465921748,3.8726495119978233,32.705033543764614,46.491407353815376,42.03206021569376,214,66,8624,687224,60.12611786473142,0,0
Brazil,2009,Biomass,85032.37906493567,18363.019473069377,8518900459.379948,928570600,149672861244151.16,4821.504128200797,14602.69761950549,56851.63505983872,807995.888715783,477117,1,6396371118.034529,1,33.365394532622595,1167.287374018136,260.0364658022028,1.4922133463940717,26.926752167994614,91.06550762532522,55.86281897160338,387.0898989065589,0.2176845399291466,0.2338330227616451,657529657.84022,650868623.2836188,7.842891996232167,0,58.89467127271563,16.91157557996956,0,564,7.286675358868774,0,0,60.85472515388465,44.22775613361112,18.592190137673224,1,1.2123859486179278,3.308793607655846,3.8275704319310497,4.844767924706211,4.197494852341517,58.93605641688977,84.71773485523245,49.22578715934508,724,6,416,897784,67.32244619185025,1,0
France,2020,Wind,6334.259527179962,48185.74776841706,2536793574.9834394,357579506,133235734129639.4,420985.1857689552,28110.97736050482,52713.5641317773,148056.00190665034,665272,0,8509403594.221245,0,16.4766815335925,809.713073434324,288.52285536768954,8.591057810493318,85.16988951552203,74.42730604802492,16.273770378510722,351.16580036601107,0.9242693497913284,0.3303573102336366,762571273.5815592,378001021.8093853,3.405118268195537,0,4.531912238177838,55.190698811869375,1,332,8.442717992281102,1,1,48.30655299903005,98.77211285281594,43.03432462585863,1,5.950529974228052,2.9663604662844345,6.747709434472531,3.84698700513054,0.9479742760257924,67.13937679929494,40.49511029164235,69.76668193250264,970,95,5137,749281,15.744480382784952,0,0
France,2023,Biomass,45119.20819327754,13800.762270308456,9243946332.538874,318356967,100580995321628.44,607122.9652066635,76045.95343142108,42242.65489604079,97459.74398932942,232304,1,131986234.16338776,1,-5.591487029769484,2373.794755821012,180.78669150079665,6.091462535125138,14.91688861873859,84.90517726688114,2.018022152501431,5.590273164898035,0.0749253707820266,0.2505799097820507,857651291.3459461,995840638.4654362,3.0659157739620446,1,80.31516883879758,54.49664221021288,0,517,1.7672765060332274,0,0,6.046096209356433,56.22996040314808,47.04887032613125,1,5.2713714084969325,7.840854129080021,6.018948764149453,3.211958323473344,9.011410313523491,0.7099963544717869,73.28647012881115,82.58943435937063,901,85,5577,35162,58.67590877788863,0,0
